Date,Time,CPU001 User%,CPU001 Sys%,CPU001 Wait%,CPU001 CPU%,CPU002 User%,CPU002 Sys%,CPU002 Wait%,CPU002 CPU%,CPU003 User%,CPU003 Sys%,CPU003 Wait%,CPU003 CPU%,CPU004 User%,CPU004 Sys%,CPU004 Wait%,CPU004 CPU%,CPU005 User%,CPU005 Sys%,CPU005 Wait%,CPU005 CPU%,CPU006 User%,CPU006 Sys%,CPU006 Wait%,CPU006 CPU%,CPU007 User%,CPU007 Sys%,CPU007 Wait%,CPU007 CPU%,CPU008 User%,CPU008 Sys%,CPU008 Wait%,CPU008 CPU%,CPU_ALL User%,CPU_ALL Sys%,CPU_ALL Wait%,CPU_ALL CPU%,CPU_ALL Busy,CPU_ALL CPUs,DISKBSIZE sda,DISKBSIZE sda1,DISKBSIZE sdb,DISKBSIZE Total,DISKBUSY sda,DISKBUSY sda1,DISKBUSY sdb,DISKREAD sda,DISKREAD sda1,DISKREAD sdb,DISKREAD Total,DISKWRITE sda,DISKWRITE sda1,DISKWRITE sdb,DISKWRITE Total,DISKXFER sda,DISKXFER sda1,DISKXFER sdb,DISKXFER Total,JFSFILE /,JFSFILE /dev,JFSFILE /run,JFSFILE /,JFSFILE /dev/hugepages,JFSFILE /dev/mqueue,JFSFILE /data,JFSFILE /run/user/0,MEM memtotal,MEM hightotal,MEM lowtotal,MEM swaptotal,MEM memfree,MEM highfree,MEM lowfree,MEM swapfree,MEM memshared,MEM cached,MEM active,MEM bigfree,MEM buffers,MEM swapcached,MEM inactive,MEM swapused,NET eth0-read-KB/s,NET lo-read-KB/s,NET eth0-write-KB/s,NET lo-write-KB/s,NETETOTAL total-read-KB/s,NETETOTAL total-write-KB/s,NETETOTAL total-KB/s,NETETOTAL total-read-packets/s,NETETOTAL total-write-packets/s,NETETOTAL total-packets/s,NETPACKET eth0-reads/s,NETPACKET lo-reads/s,NETPACKET eth0-writes/s,NETPACKET lo-writes/s,NETTOTAL eth0-KB/s,NETTOTAL eth0-packets/s,NETTOTAL lo-KB/s,NETTOTAL lo-packets/s,PROC Runnable,PROC Blocked,PROC pswitch,PROC syscall,PROC read,PROC write,PROC fork,PROC exec,PROC sem,PROC msg,edb-postgres (12003) %CPU,edb-postgres (12003) %Usr,edb-postgres (12003) %Sys,edb-postgres (12003) %Wait,edb-postgres (12003) Size,edb-postgres (12003) ResSet,edb-postgres (12003) ResText,edb-postgres (12003) ResData,edb-postgres (12003) ShdLib,edb-postgres (12003) MinorFault,edb-postgres (12003) MajorFault,edb-postgres (14566) %CPU,edb-postgres (14566) %Usr,edb-postgres (14566) %Sys,edb-postgres (14566) %Wait,edb-postgres (14566) Size,edb-postgres (14566) ResSet,edb-postgres (14566) ResText,edb-postgres (14566) ResData,edb-postgres (14566) ShdLib,edb-postgres (14566) MinorFault,edb-postgres (14566) MajorFault,edb-postgres (14609) %CPU,edb-postgres (14609) %Usr,edb-postgres (14609) %Sys,edb-postgres (14609) %Wait,edb-postgres (14609) Size,edb-postgres (14609) ResSet,edb-postgres (14609) ResText,edb-postgres (14609) ResData,edb-postgres (14609) ShdLib,edb-postgres (14609) MinorFault,edb-postgres (14609) MajorFault,edb-postgres (14615) %CPU,edb-postgres (14615) %Usr,edb-postgres (14615) %Sys,edb-postgres (14615) %Wait,edb-postgres (14615) Size,edb-postgres (14615) ResSet,edb-postgres (14615) ResText,edb-postgres (14615) ResData,edb-postgres (14615) ShdLib,edb-postgres (14615) MinorFault,edb-postgres (14615) MajorFault,edb-postgres (16459) %CPU,edb-postgres (16459) %Usr,edb-postgres (16459) %Sys,edb-postgres (16459) %Wait,edb-postgres (16459) Size,edb-postgres (16459) ResSet,edb-postgres (16459) ResText,edb-postgres (16459) ResData,edb-postgres (16459) ShdLib,edb-postgres (16459) MinorFault,edb-postgres (16459) MajorFault,edb-postgres (1864) %CPU,edb-postgres (1864) %Usr,edb-postgres (1864) %Sys,edb-postgres (1864) %Wait,edb-postgres (1864) Size,edb-postgres (1864) ResSet,edb-postgres (1864) ResText,edb-postgres (1864) ResData,edb-postgres (1864) ShdLib,edb-postgres (1864) MinorFault,edb-postgres (1864) MajorFault,edb-postgres (1868) %CPU,edb-postgres (1868) %Usr,edb-postgres (1868) %Sys,edb-postgres (1868) %Wait,edb-postgres (1868) Size,edb-postgres (1868) ResSet,edb-postgres (1868) ResText,edb-postgres (1868) ResData,edb-postgres (1868) ShdLib,edb-postgres (1868) MinorFault,edb-postgres (1868) MajorFault,edb-postgres (19026) %CPU,edb-postgres (19026) %Usr,edb-postgres (19026) %Sys,edb-postgres (19026) %Wait,edb-postgres (19026) Size,edb-postgres (19026) ResSet,edb-postgres (19026) ResText,edb-postgres (19026) ResData,edb-postgres (19026) ShdLib,edb-postgres (19026) MinorFault,edb-postgres (19026) MajorFault,edb-postgres (19229) %CPU,edb-postgres (19229) %Usr,edb-postgres (19229) %Sys,edb-postgres (19229) %Wait,edb-postgres (19229) Size,edb-postgres (19229) ResSet,edb-postgres (19229) ResText,edb-postgres (19229) ResData,edb-postgres (19229) ShdLib,edb-postgres (19229) MinorFault,edb-postgres (19229) MajorFault,edb-postgres (19276) %CPU,edb-postgres (19276) %Usr,edb-postgres (19276) %Sys,edb-postgres (19276) %Wait,edb-postgres (19276) Size,edb-postgres (19276) ResSet,edb-postgres (19276) ResText,edb-postgres (19276) ResData,edb-postgres (19276) ShdLib,edb-postgres (19276) MinorFault,edb-postgres (19276) MajorFault,edb-postgres (19288) %CPU,edb-postgres (19288) %Usr,edb-postgres (19288) %Sys,edb-postgres (19288) %Wait,edb-postgres (19288) Size,edb-postgres (19288) ResSet,edb-postgres (19288) ResText,edb-postgres (19288) ResData,edb-postgres (19288) ShdLib,edb-postgres (19288) MinorFault,edb-postgres (19288) MajorFault,edb-postgres (19783) %CPU,edb-postgres (19783) %Usr,edb-postgres (19783) %Sys,edb-postgres (19783) %Wait,edb-postgres (19783) Size,edb-postgres (19783) ResSet,edb-postgres (19783) ResText,edb-postgres (19783) ResData,edb-postgres (19783) ShdLib,edb-postgres (19783) MinorFault,edb-postgres (19783) MajorFault,collectd (2085) %CPU,collectd (2085) %Usr,collectd (2085) %Sys,collectd (2085) %Wait,collectd (2085) Size,collectd (2085) ResSet,collectd (2085) ResText,collectd (2085) ResData,collectd (2085) ShdLib,collectd (2085) MinorFault,collectd (2085) MajorFault,edb-postgres (22216) %CPU,edb-postgres (22216) %Usr,edb-postgres (22216) %Sys,edb-postgres (22216) %Wait,edb-postgres (22216) Size,edb-postgres (22216) ResSet,edb-postgres (22216) ResText,edb-postgres (22216) ResData,edb-postgres (22216) ShdLib,edb-postgres (22216) MinorFault,edb-postgres (22216) MajorFault,edb-postgres (22661) %CPU,edb-postgres (22661) %Usr,edb-postgres (22661) %Sys,edb-postgres (22661) %Wait,edb-postgres (22661) Size,edb-postgres (22661) ResSet,edb-postgres (22661) ResText,edb-postgres (22661) ResData,edb-postgres (22661) ShdLib,edb-postgres (22661) MinorFault,edb-postgres (22661) MajorFault,edb-postgres (23031) %CPU,edb-postgres (23031) %Usr,edb-postgres (23031) %Sys,edb-postgres (23031) %Wait,edb-postgres (23031) Size,edb-postgres (23031) ResSet,edb-postgres (23031) ResText,edb-postgres (23031) ResData,edb-postgres (23031) ShdLib,edb-postgres (23031) MinorFault,edb-postgres (23031) MajorFault,edb-postgres (23097) %CPU,edb-postgres (23097) %Usr,edb-postgres (23097) %Sys,edb-postgres (23097) %Wait,edb-postgres (23097) Size,edb-postgres (23097) ResSet,edb-postgres (23097) ResText,edb-postgres (23097) ResData,edb-postgres (23097) ShdLib,edb-postgres (23097) MinorFault,edb-postgres (23097) MajorFault,edb-postgres (23150) %CPU,edb-postgres (23150) %Usr,edb-postgres (23150) %Sys,edb-postgres (23150) %Wait,edb-postgres (23150) Size,edb-postgres (23150) ResSet,edb-postgres (23150) ResText,edb-postgres (23150) ResData,edb-postgres (23150) ShdLib,edb-postgres (23150) MinorFault,edb-postgres (23150) MajorFault,edb-postgres (23185) %CPU,edb-postgres (23185) %Usr,edb-postgres (23185) %Sys,edb-postgres (23185) %Wait,edb-postgres (23185) Size,edb-postgres (23185) ResSet,edb-postgres (23185) ResText,edb-postgres (23185) ResData,edb-postgres (23185) ShdLib,edb-postgres (23185) MinorFault,edb-postgres (23185) MajorFault,edb-postgres (23193) %CPU,edb-postgres (23193) %Usr,edb-postgres (23193) %Sys,edb-postgres (23193) %Wait,edb-postgres (23193) Size,edb-postgres (23193) ResSet,edb-postgres (23193) ResText,edb-postgres (23193) ResData,edb-postgres (23193) ShdLib,edb-postgres (23193) MinorFault,edb-postgres (23193) MajorFault,edb-postgres (23341) %CPU,edb-postgres (23341) %Usr,edb-postgres (23341) %Sys,edb-postgres (23341) %Wait,edb-postgres (23341) Size,edb-postgres (23341) ResSet,edb-postgres (23341) ResText,edb-postgres (23341) ResData,edb-postgres (23341) ShdLib,edb-postgres (23341) MinorFault,edb-postgres (23341) MajorFault,edb-postgres (23435) %CPU,edb-postgres (23435) %Usr,edb-postgres (23435) %Sys,edb-postgres (23435) %Wait,edb-postgres (23435) Size,edb-postgres (23435) ResSet,edb-postgres (23435) ResText,edb-postgres (23435) ResData,edb-postgres (23435) ShdLib,edb-postgres (23435) MinorFault,edb-postgres (23435) MajorFault,edb-postgres (23436) %CPU,edb-postgres (23436) %Usr,edb-postgres (23436) %Sys,edb-postgres (23436) %Wait,edb-postgres (23436) Size,edb-postgres (23436) ResSet,edb-postgres (23436) ResText,edb-postgres (23436) ResData,edb-postgres (23436) ShdLib,edb-postgres (23436) MinorFault,edb-postgres (23436) MajorFault,edb-postgres (23437) %CPU,edb-postgres (23437) %Usr,edb-postgres (23437) %Sys,edb-postgres (23437) %Wait,edb-postgres (23437) Size,edb-postgres (23437) ResSet,edb-postgres (23437) ResText,edb-postgres (23437) ResData,edb-postgres (23437) ShdLib,edb-postgres (23437) MinorFault,edb-postgres (23437) MajorFault,edb-postgres (23438) %CPU,edb-postgres (23438) %Usr,edb-postgres (23438) %Sys,edb-postgres (23438) %Wait,edb-postgres (23438) Size,edb-postgres (23438) ResSet,edb-postgres (23438) ResText,edb-postgres (23438) ResData,edb-postgres (23438) ShdLib,edb-postgres (23438) MinorFault,edb-postgres (23438) MajorFault,edb-postgres (23439) %CPU,edb-postgres (23439) %Usr,edb-postgres (23439) %Sys,edb-postgres (23439) %Wait,edb-postgres (23439) Size,edb-postgres (23439) ResSet,edb-postgres (23439) ResText,edb-postgres (23439) ResData,edb-postgres (23439) ShdLib,edb-postgres (23439) MinorFault,edb-postgres (23439) MajorFault,edb-postgres (23440) %CPU,edb-postgres (23440) %Usr,edb-postgres (23440) %Sys,edb-postgres (23440) %Wait,edb-postgres (23440) Size,edb-postgres (23440) ResSet,edb-postgres (23440) ResText,edb-postgres (23440) ResData,edb-postgres (23440) ShdLib,edb-postgres (23440) MinorFault,edb-postgres (23440) MajorFault,edb-postgres (23450) %CPU,edb-postgres (23450) %Usr,edb-postgres (23450) %Sys,edb-postgres (23450) %Wait,edb-postgres (23450) Size,edb-postgres (23450) ResSet,edb-postgres (23450) ResText,edb-postgres (23450) ResData,edb-postgres (23450) ShdLib,edb-postgres (23450) MinorFault,edb-postgres (23450) MajorFault,edb-postgres (23688) %CPU,edb-postgres (23688) %Usr,edb-postgres (23688) %Sys,edb-postgres (23688) %Wait,edb-postgres (23688) Size,edb-postgres (23688) ResSet,edb-postgres (23688) ResText,edb-postgres (23688) ResData,edb-postgres (23688) ShdLib,edb-postgres (23688) MinorFault,edb-postgres (23688) MajorFault,edb-postgres (23965) %CPU,edb-postgres (23965) %Usr,edb-postgres (23965) %Sys,edb-postgres (23965) %Wait,edb-postgres (23965) Size,edb-postgres (23965) ResSet,edb-postgres (23965) ResText,edb-postgres (23965) ResData,edb-postgres (23965) ShdLib,edb-postgres (23965) MinorFault,edb-postgres (23965) MajorFault,nmon (24054) %CPU,nmon (24054) %Usr,nmon (24054) %Sys,nmon (24054) %Wait,nmon (24054) Size,nmon (24054) ResSet,nmon (24054) ResText,nmon (24054) ResData,nmon (24054) ShdLib,nmon (24054) MinorFault,nmon (24054) MajorFault,rngd (427) %CPU,rngd (427) %Usr,rngd (427) %Sys,rngd (427) %Wait,rngd (427) Size,rngd (427) ResSet,rngd (427) ResText,rngd (427) ResData,rngd (427) ShdLib,rngd (427) MinorFault,rngd (427) MajorFault,edb-postgres (9647) %CPU,edb-postgres (9647) %Usr,edb-postgres (9647) %Sys,edb-postgres (9647) %Wait,edb-postgres (9647) Size,edb-postgres (9647) ResSet,edb-postgres (9647) ResText,edb-postgres (9647) ResData,edb-postgres (9647) ShdLib,edb-postgres (9647) MinorFault,edb-postgres (9647) MajorFault,edb-postgres %CPU,edb-postgres %Usr,edb-postgres %Sys,edb-postgres %Wait,edb-postgres Size,edb-postgres ResSet,edb-postgres ResText,edb-postgres ResData,edb-postgres ShdLib,edb-postgres MinorFault,edb-postgres MajorFault,edb-postgres Count,VM nr_dirty,VM nr_writeback,VM nr_unstable,VM nr_page_table_pages,VM nr_mapped,VM nr_slab,VM pgpgin,VM pgpgout,VM pswpin,VM pswpout,VM pgfree,VM pgactivate,VM pgdeactivate,VM pgfault,VM pgmajfault,VM pginodesteal,VM slabs_scanned,VM kswapd_steal,VM kswapd_inodesteal,VM pageoutrun,VM allocstall,VM pgrotated,VM pgalloc_high,VM pgalloc_normal,VM pgalloc_dma,VM pgrefill_high,VM pgrefill_normal,VM pgrefill_dma,VM pgsteal_high,VM pgsteal_normal,VM pgsteal_dma,VM pgscan_kswapd_high,VM pgscan_kswapd_normal,VM pgscan_kswapd_dma,VM pgscan_direct_high,VM pgscan_direct_normal,VM pgscan_direct_dma
2017-06-30,07:05:49,11.900,4.600,0.000,16.500,9.500,5.700,0.000,15.200,17.900,4.700,0.000,22.600,9.300,2.800,0.000,12.100,10.900,4.500,0.000,15.400,8.400,3.700,0.000,12.100,14.800,4.600,0.000,19.400,9.300,4.600,0.000,13.900,11.400,4.400,0.000,15.800,0.000,8.000,9.500,10.400,0.000,9.500,1.800,2.600,0.000,0.000,0.000,0.000,0.000,91.500,91.500,0.000,91.500,9.700,8.800,0.000,9.700,17.100,0.000,0.500,17.100,0.000,0.000,40.800,0.000,52335.600,-0.000,-0.000,0.000,395.900,-0.000,-0.000,0.000,-0.000,48451.400,42422.600,-1.000,0.000,0.000,7497.800,0.000,2298.500,17.700,1803.600,17.700,2298.500,1803.600,4102.100,14168.200,14160.300,28328.500,14168.200,43.100,14160.300,43.100,4102.100,28328.500,35.400,86.200,3.000,0.000,0.000,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3291.000,0.000,0.000,198252.000,8639361.000,-1.000,0.000,104.000,0.000,0.000,25586.000,7.000,0.000,31555.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20181.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,07:05:59,10.400,3.700,0.000,14.100,6.200,2.200,0.000,8.400,12.900,4.600,0.000,17.500,8.100,2.700,0.000,10.800,12.100,4.200,0.000,16.300,7.700,2.800,0.000,10.500,13.400,4.100,0.000,17.500,8.900,3.600,0.000,12.500,10.000,3.500,0.000,13.500,0.000,8.000,7.100,14.200,16.000,23.100,0.200,0.100,0.000,0.000,0.000,0.000,0.000,12.800,12.800,1.600,14.400,1.800,0.900,0.100,1.900,17.100,0.000,0.500,17.100,0.000,0.000,40.800,0.000,52335.600,-0.000,-0.000,0.000,388.500,-0.000,-0.000,0.000,-0.000,48451.300,42422.800,-1.000,0.000,0.000,7497.600,0.000,2341.400,16.100,1878.700,16.100,2341.400,1878.700,4220.100,14474.900,14462.100,28937.000,14474.900,46.100,14462.100,46.100,4220.100,28937.000,32.200,92.200,1.000,0.000,29626.900,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,0.025,0.025,0.000,0.000,34780968.000,273140.000,6500.000,20556.000,257736.000,0.000,0.000,0.025,0.013,0.013,0.000,34821768.000,1157532.000,6500.000,61356.000,1101740.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.037,0.025,0.000,34802752.000,600760.000,6500.000,42340.000,565420.000,0.000,0.000,,,,,,,,,,,,0.025,0.013,0.013,0.000,34801512.000,546232.000,6500.000,41100.000,514340.000,0.000,0.000,,,,,,,,,,,,0.025,0.000,0.025,0.000,854828.000,2544.000,204.000,738064.000,292.000,48.000,0.000,0.025,0.013,0.013,0.000,34776272.000,160728.000,6500.000,15860.000,147132.000,1.000,0.000,1.522,1.111,0.411,0.000,34772468.000,84792.000,6500.000,14360.000,73260.000,0.000,0.000,1.374,1.036,0.338,0.000,34770236.000,72852.000,6500.000,12128.000,63220.000,0.000,0.000,0.025,0.013,0.013,0.000,34802536.000,457648.000,6500.000,42124.000,423380.000,0.000,0.000,1.349,0.999,0.350,0.000,34770916.000,68060.000,6500.000,12808.000,57968.000,0.000,0.000,,,,,,,,,,,,1.499,1.136,0.362,0.000,34774828.000,129720.000,6500.000,16720.000,115592.000,0.000,0.000,,,,,,,,,,,,1.249,0.924,0.325,0.000,34765496.000,37460.000,6500.000,7388.000,32116.000,7.000,0.000,1.435,1.024,0.411,0.000,34768360.000,54420.000,6500.000,10252.000,47516.000,0.000,0.000,,,,,,,,,,,,1.448,1.036,0.411,0.000,34767704.000,47508.000,6500.000,9596.000,41672.000,0.000,0.000,0.087,0.062,0.025,0.000,34769036.000,59616.000,6500.000,10928.000,51892.000,0.000,0.000,1.224,0.911,0.312,0.000,34770544.000,57200.000,6500.000,12436.000,48960.000,0.000,0.000,1.374,1.036,0.338,0.000,34769140.000,50388.000,6500.000,11032.000,43264.000,0.000,0.000,1.498,1.061,0.436,0.000,34764320.000,25636.000,6500.000,6212.000,22092.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.050,0.013,0.037,0.000,4376.000,156.000,20.000,380.000,0.000,0.000,0.000,0.038,0.025,0.013,0.000,34819644.000,1224940.000,6500.000,59232.000,1173720.000,0.000,0.000,14.282,10.475,3.807,0.000,626068500.000,5108632.000,117000.000,406428.000,4781020.000,8.000,0.000,18.000,3487.000,0.000,0.000,198256.000,8639383.000,-1.000,0.000,144.000,0.000,0.000,145861.000,15.000,0.000,990.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,139910.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,07:06:09,10.100,3.800,0.100,13.900,8.300,2.700,0.200,11.000,12.800,3.900,0.100,16.700,9.000,2.600,0.000,11.600,12.300,4.000,0.100,16.300,7.900,2.700,0.000,10.600,13.200,4.200,0.100,17.400,7.800,2.900,0.000,10.700,10.200,3.300,0.100,13.500,0.000,8.000,8.800,16.800,113.900,122.700,1.000,1.000,0.200,0.000,0.000,0.000,0.000,64.000,64.000,1878.200,1942.200,7.300,3.800,16.500,23.800,17.100,0.000,0.500,17.100,0.000,0.000,40.800,0.000,52335.600,-0.000,-0.000,0.000,392.500,-0.000,-0.000,0.000,-0.000,48447.900,42422.100,-1.000,0.000,0.000,7495.700,0.000,2319.400,26.700,1867.500,26.700,2319.400,1867.500,4186.900,14291.300,14272.100,28563.400,14291.300,56.400,14272.100,56.400,4186.900,28563.400,53.400,112.800,1.000,0.000,29266.100,-1.000,-1.000,-1.000,0.300,-1.000,-1.000,-1.000,0.037,0.037,0.000,0.000,34780968.000,273140.000,6500.000,20556.000,257736.000,1.000,0.000,0.050,0.037,0.013,0.000,34821768.000,1157532.000,6500.000,61356.000,1101740.000,0.000,0.000,0.025,0.025,0.000,0.000,34818456.000,1210740.000,6500.000,58016.000,1163132.000,0.000,0.000,0.025,0.025,0.000,0.000,34818828.000,1212804.000,6500.000,58416.000,1162448.000,0.000,0.000,,,,,,,,,,,,0.025,0.025,0.000,0.000,34798388.000,34179400.000,6500.000,40280.000,34139208.000,0.000,0.000,,,,,,,,,,,,0.025,0.025,0.000,0.000,34780808.000,267800.000,6500.000,20396.000,252936.000,1.000,0.000,0.025,0.025,0.000,0.000,34802752.000,600760.000,6500.000,42340.000,565420.000,0.000,0.000,,,,,,,,,,,,0.037,0.037,0.000,0.000,34801512.000,546232.000,6500.000,41100.000,514340.000,0.000,0.000,0.050,0.037,0.013,0.000,34801540.000,527912.000,6500.000,41128.000,495848.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,1.361,1.011,0.350,0.000,34772468.000,84792.000,6500.000,14360.000,73260.000,0.000,0.000,1.211,0.861,0.350,0.000,34770236.000,73908.000,6500.000,12128.000,64216.000,22.000,0.000,0.025,0.025,0.000,0.000,34802536.000,457648.000,6500.000,42124.000,423380.000,0.000,0.000,1.075,0.825,0.250,0.000,34770916.000,68588.000,6500.000,12808.000,58492.000,12.000,0.000,0.087,0.087,0.000,0.000,34778876.000,346784.000,6500.000,18464.000,334148.000,5.000,0.000,1.449,1.086,0.362,0.000,34774828.000,129720.000,6500.000,16720.000,115592.000,0.000,0.000,,,,,,,,,,,,1.324,0.999,0.325,0.000,34765496.000,39572.000,6500.000,7388.000,34152.000,51.000,0.000,0.762,0.562,0.200,0.000,34768360.000,54420.000,6500.000,10252.000,47516.000,0.000,0.000,1.324,0.961,0.362,0.000,34767860.000,44948.000,6500.000,9752.000,39288.000,42.000,0.000,1.449,1.061,0.388,0.000,34767704.000,47772.000,6500.000,9596.000,41932.000,7.000,0.000,1.449,1.086,0.362,0.000,34769036.000,60144.000,6500.000,10928.000,52412.000,10.000,0.000,1.224,0.911,0.312,0.000,34770544.000,61152.000,6500.000,12436.000,52720.000,94.000,0.000,1.399,1.086,0.312,0.000,34769140.000,50652.000,6500.000,11032.000,43476.000,4.000,0.000,,,,,,,,,,,,0.038,0.025,0.013,0.000,34764796.000,165748.000,6500.000,6688.000,161304.000,784.000,0.000,,,,,,,,,,,,0.050,0.000,0.050,0.000,4376.000,156.000,20.000,380.000,0.000,0.000,0.000,0.025,0.025,0.000,0.000,34819644.000,1224940.000,6500.000,59232.000,1173720.000,0.000,0.000,14.501,10.889,3.612,0.000,834857460.000,42887108.000,156000.000,637496.000,42368416.000,1033.000,0.000,24.000,2008.000,0.000,0.000,198890.000,8639383.000,-1.000,0.000,7704.000,0.000,0.000,145892.000,48.000,426.000,21855.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,136084.000,0.000,0.000,426.000,0.000,0.000,0.000,0.000,0.000,874.000,0.000,0.000,0.000,0.000
2017-06-30,07:06:20,11.600,4.000,0.000,15.600,7.600,2.200,0.200,9.800,11.800,4.300,0.100,16.100,8.300,3.200,0.000,11.500,14.600,4.800,0.100,19.400,8.400,2.800,0.000,11.200,13.600,4.400,0.000,18.000,7.700,2.700,0.000,10.400,10.500,3.600,0.100,14.100,0.000,8.000,8.600,13.800,12.900,21.500,0.700,0.700,0.100,0.000,0.000,0.000,0.000,36.000,36.000,88.700,124.700,4.200,2.600,6.900,11.100,17.100,0.000,0.500,17.100,0.000,0.000,40.800,0.000,52335.600,-0.000,-0.000,0.000,391.500,-0.000,-0.000,0.000,-0.000,48444.300,42421.500,-1.000,0.000,0.000,7493.000,0.000,2309.500,16.300,1864.700,16.300,2309.500,1864.700,4174.200,14211.800,14196.300,28408.100,14211.800,45.500,14196.300,45.500,4174.200,28408.100,32.600,91.000,5.000,0.000,29105.600,-1.000,-1.000,-1.000,0.100,-1.000,-1.000,-1.000,,,,,,,,,,,,0.025,0.025,0.000,0.000,34821768.000,1157532.000,6500.000,61356.000,1101740.000,0.000,0.000,0.062,0.050,0.013,0.000,34818456.000,1210740.000,6500.000,58016.000,1163132.000,0.000,0.000,0.075,0.062,0.013,0.000,34818828.000,1212804.000,6500.000,58416.000,1162448.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.075,0.037,0.037,0.000,376780.000,150320.000,6500.000,163748.000,396.000,0.000,0.000,,,,,,,,,,,,0.275,0.263,0.013,0.000,34802752.000,602872.000,6500.000,42340.000,567532.000,56.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.025,0.025,0.000,0.000,34801540.000,527912.000,6500.000,41128.000,495848.000,0.000,0.000,0.038,0.013,0.025,0.000,854828.000,2544.000,204.000,738064.000,292.000,48.000,0.000,,,,,,,,,,,,1.549,1.086,0.463,0.000,34772468.000,84792.000,6500.000,14360.000,73260.000,0.000,0.000,1.012,0.775,0.237,0.000,34770236.000,73908.000,6500.000,12128.000,64216.000,0.000,0.000,0.038,0.025,0.013,0.000,34802536.000,457648.000,6500.000,42124.000,423380.000,0.000,0.000,0.525,0.388,0.138,0.000,34770916.000,68588.000,6500.000,12808.000,58492.000,0.000,0.000,,,,,,,,,,,,1.536,1.136,0.400,0.000,34774828.000,129720.000,6500.000,16720.000,115592.000,0.000,0.000,0.025,0.025,0.000,0.000,34781464.000,112244.000,6500.000,21052.000,97112.000,2.000,0.000,1.311,0.974,0.338,0.000,34765496.000,39572.000,6500.000,7388.000,34152.000,0.000,0.000,0.613,0.438,0.175,0.000,34768360.000,54420.000,6500.000,10252.000,47516.000,0.000,0.000,1.474,1.086,0.388,0.000,34767860.000,44948.000,6500.000,9752.000,39288.000,0.000,0.000,1.486,1.111,0.375,0.000,34767704.000,47772.000,6500.000,9596.000,41932.000,1.000,0.000,1.299,0.974,0.325,0.000,34769036.000,60144.000,6500.000,10928.000,52412.000,0.000,0.000,1.311,0.986,0.325,0.000,34770544.000,61680.000,6500.000,12436.000,53216.000,11.000,0.000,1.374,0.999,0.375,0.000,34769140.000,50652.000,6500.000,11032.000,43476.000,0.000,0.000,0.887,0.637,0.250,0.000,34764320.000,25636.000,6500.000,6212.000,22092.000,0.000,0.000,,,,,,,,,,,,0.025,0.013,0.013,0.000,14568.000,1152.000,112.000,3996.000,640.000,23.000,0.000,0.050,0.000,0.050,0.000,4376.000,156.000,20.000,380.000,0.000,0.000,0.000,,,,,,,,,,,,14.978,11.103,3.875,0.000,661255032.000,6173904.000,130000.000,621792.000,5657232.000,70.000,0.000,20.000,6063.000,0.000,0.000,198896.000,8639383.000,-1.000,0.000,1248.000,0.000,0.000,154323.000,4108.000,243.000,34847.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,146864.000,0.000,0.000,224.000,0.000,0.000,0.000,0.000,0.000,874.000,0.000,0.000,0.000,0.000
