Date,Time,CPU001 User%,CPU001 Sys%,CPU001 Wait%,CPU001 CPU%,CPU002 User%,CPU002 Sys%,CPU002 Wait%,CPU002 CPU%,CPU003 User%,CPU003 Sys%,CPU003 Wait%,CPU003 CPU%,CPU004 User%,CPU004 Sys%,CPU004 Wait%,CPU004 CPU%,CPU005 User%,CPU005 Sys%,CPU005 Wait%,CPU005 CPU%,CPU006 User%,CPU006 Sys%,CPU006 Wait%,CPU006 CPU%,CPU007 User%,CPU007 Sys%,CPU007 Wait%,CPU007 CPU%,CPU008 User%,CPU008 Sys%,CPU008 Wait%,CPU008 CPU%,CPU_ALL User%,CPU_ALL Sys%,CPU_ALL Wait%,CPU_ALL CPU%,CPU_ALL Busy,CPU_ALL CPUs,DISKBSIZE sda,DISKBSIZE sda1,DISKBSIZE sdb,DISKBSIZE Total,DISKBUSY sda,DISKBUSY sda1,DISKBUSY sdb,DISKREAD sda,DISKREAD sda1,DISKREAD sdb,DISKREAD Total,DISKWRITE sda,DISKWRITE sda1,DISKWRITE sdb,DISKWRITE Total,DISKXFER sda,DISKXFER sda1,DISKXFER sdb,DISKXFER Total,JFSFILE /,JFSFILE /dev,JFSFILE /run,JFSFILE /,JFSFILE /dev/mqueue,JFSFILE /dev/hugepages,JFSFILE /var/lib/docker/overlay,JFSFILE /data,JFSFILE /run/user/0,MEM memtotal,MEM hightotal,MEM lowtotal,MEM swaptotal,MEM memfree,MEM highfree,MEM lowfree,MEM swapfree,MEM memshared,MEM cached,MEM active,MEM bigfree,MEM buffers,MEM swapcached,MEM inactive,MEM swapused,NET vethbf055be-read-KB/s,NET veth9b349d6-read-KB/s,NET eth0-read-KB/s,NET lo-read-KB/s,NET docker0-read-KB/s,NET vethbf055be-write-KB/s,NET veth9b349d6-write-KB/s,NET eth0-write-KB/s,NET lo-write-KB/s,NET docker0-write-KB/s,NETETOTAL total-read-KB/s,NETETOTAL total-write-KB/s,NETETOTAL total-KB/s,NETETOTAL total-read-packets/s,NETETOTAL total-write-packets/s,NETETOTAL total-packets/s,NETPACKET vethbf055be-reads/s,NETPACKET veth9b349d6-reads/s,NETPACKET eth0-reads/s,NETPACKET lo-reads/s,NETPACKET docker0-reads/s,NETPACKET vethbf055be-writes/s,NETPACKET veth9b349d6-writes/s,NETPACKET eth0-writes/s,NETPACKET lo-writes/s,NETPACKET docker0-writes/s,NETTOTAL docker0-KB/s,NETTOTAL docker0-packets/s,NETTOTAL eth0-KB/s,NETTOTAL eth0-packets/s,NETTOTAL lo-KB/s,NETTOTAL lo-packets/s,NETTOTAL veth9b349d6-KB/s,NETTOTAL veth9b349d6-packets/s,NETTOTAL vethbf055be-KB/s,NETTOTAL vethbf055be-packets/s,PROC Runnable,PROC Blocked,PROC pswitch,PROC syscall,PROC read,PROC write,PROC fork,PROC exec,PROC sem,PROC msg,rcuob/3 (12) %CPU,rcuob/3 (12) %Usr,rcuob/3 (12) %Sys,rcuob/3 (12) %Wait,rcuob/3 (12) Size,rcuob/3 (12) ResSet,rcuob/3 (12) ResText,rcuob/3 (12) ResData,rcuob/3 (12) ShdLib,rcuob/3 (12) MinorFault,rcuob/3 (12) MajorFault,rcu_sched (17) %CPU,rcu_sched (17) %Usr,rcu_sched (17) %Sys,rcu_sched (17) %Wait,rcu_sched (17) Size,rcu_sched (17) ResSet,rcu_sched (17) ResText,rcu_sched (17) ResData,rcu_sched (17) ShdLib,rcu_sched (17) MinorFault,rcu_sched (17) MajorFault,rcuos/2 (20) %CPU,rcuos/2 (20) %Usr,rcuos/2 (20) %Sys,rcuos/2 (20) %Wait,rcuos/2 (20) Size,rcuos/2 (20) ResSet,rcuos/2 (20) ResText,rcuos/2 (20) ResData,rcuos/2 (20) ShdLib,rcuos/2 (20) MinorFault,rcuos/2 (20) MajorFault,rcuos/3 (21) %CPU,rcuos/3 (21) %Usr,rcuos/3 (21) %Sys,rcuos/3 (21) %Wait,rcuos/3 (21) Size,rcuos/3 (21) ResSet,rcuos/3 (21) ResText,rcuos/3 (21) ResData,rcuos/3 (21) ShdLib,rcuos/3 (21) MinorFault,rcuos/3 (21) MajorFault,rcuos/7 (25) %CPU,rcuos/7 (25) %Usr,rcuos/7 (25) %Sys,rcuos/7 (25) %Wait,rcuos/7 (25) Size,rcuos/7 (25) ResSet,rcuos/7 (25) ResText,rcuos/7 (25) ResData,rcuos/7 (25) ShdLib,rcuos/7 (25) MinorFault,rcuos/7 (25) MajorFault,collectd (2630) %CPU,collectd (2630) %Usr,collectd (2630) %Sys,collectd (2630) %Wait,collectd (2630) Size,collectd (2630) ResSet,collectd (2630) ResText,collectd (2630) ResData,collectd (2630) ShdLib,collectd (2630) MinorFault,collectd (2630) MajorFault,nmon (29135) %CPU,nmon (29135) %Usr,nmon (29135) %Sys,nmon (29135) %Wait,nmon (29135) Size,nmon (29135) ResSet,nmon (29135) ResText,nmon (29135) ResData,nmon (29135) ShdLib,nmon (29135) MinorFault,nmon (29135) MajorFault,systemd-journal (292) %CPU,systemd-journal (292) %Usr,systemd-journal (292) %Sys,systemd-journal (292) %Wait,systemd-journal (292) Size,systemd-journal (292) ResSet,systemd-journal (292) ResText,systemd-journal (292) ResData,systemd-journal (292) ShdLib,systemd-journal (292) MinorFault,systemd-journal (292) MajorFault,docker-proxy (3036) %CPU,docker-proxy (3036) %Usr,docker-proxy (3036) %Sys,docker-proxy (3036) %Wait,docker-proxy (3036) Size,docker-proxy (3036) ResSet,docker-proxy (3036) ResText,docker-proxy (3036) ResData,docker-proxy (3036) ShdLib,docker-proxy (3036) MinorFault,docker-proxy (3036) MajorFault,redis-server (3095) %CPU,redis-server (3095) %Usr,redis-server (3095) %Sys,redis-server (3095) %Wait,redis-server (3095) Size,redis-server (3095) ResSet,redis-server (3095) ResText,redis-server (3095) ResData,redis-server (3095) ShdLib,redis-server (3095) MinorFault,redis-server (3095) MajorFault,redis-server (3185) %CPU,redis-server (3185) %Usr,redis-server (3185) %Sys,redis-server (3185) %Wait,redis-server (3185) Size,redis-server (3185) ResSet,redis-server (3185) ResText,redis-server (3185) ResData,redis-server (3185) ShdLib,redis-server (3185) MinorFault,redis-server (3185) MajorFault,rightlink (3241) %CPU,rightlink (3241) %Usr,rightlink (3241) %Sys,rightlink (3241) %Wait,rightlink (3241) Size,rightlink (3241) ResSet,rightlink (3241) ResText,rightlink (3241) ResData,rightlink (3241) ShdLib,rightlink (3241) MinorFault,rightlink (3241) MajorFault,rngd (411) %CPU,rngd (411) %Usr,rngd (411) %Sys,rngd (411) %Wait,rngd (411) Size,rngd (411) ResSet,rngd (411) ResText,rngd (411) ResData,rngd (411) ShdLib,rngd (411) MinorFault,rngd (411) MajorFault,rsyslogd (418) %CPU,rsyslogd (418) %Usr,rsyslogd (418) %Sys,rsyslogd (418) %Wait,rsyslogd (418) Size,rsyslogd (418) ResSet,rsyslogd (418) ResText,rsyslogd (418) ResData,rsyslogd (418) ShdLib,rsyslogd (418) MinorFault,rsyslogd (418) MajorFault,dockerd (777) %CPU,dockerd (777) %Usr,dockerd (777) %Sys,dockerd (777) %Wait,dockerd (777) Size,dockerd (777) ResSet,dockerd (777) ResText,dockerd (777) ResData,dockerd (777) ShdLib,dockerd (777) MinorFault,dockerd (777) MajorFault,docker-containe (994) %CPU,docker-containe (994) %Usr,docker-containe (994) %Sys,docker-containe (994) %Wait,docker-containe (994) Size,docker-containe (994) ResSet,docker-containe (994) ResText,docker-containe (994) ResData,docker-containe (994) ShdLib,docker-containe (994) MinorFault,docker-containe (994) MajorFault,google_accounts (996) %CPU,google_accounts (996) %Usr,google_accounts (996) %Sys,google_accounts (996) %Wait,google_accounts (996) Size,google_accounts (996) ResSet,google_accounts (996) ResText,google_accounts (996) ResData,google_accounts (996) ShdLib,google_accounts (996) MinorFault,google_accounts (996) MajorFault,redis-server %CPU,redis-server %Usr,redis-server %Sys,redis-server %Wait,redis-server Size,redis-server ResSet,redis-server ResText,redis-server ResData,redis-server ShdLib,redis-server MinorFault,redis-server MajorFault,redis-server Count,VM nr_dirty,VM nr_writeback,VM nr_unstable,VM nr_page_table_pages,VM nr_mapped,VM nr_slab,VM pgpgin,VM pgpgout,VM pswpin,VM pswpout,VM pgfree,VM pgactivate,VM pgdeactivate,VM pgfault,VM pgmajfault,VM pginodesteal,VM slabs_scanned,VM kswapd_steal,VM kswapd_inodesteal,VM pageoutrun,VM allocstall,VM pgrotated,VM pgalloc_high,VM pgalloc_normal,VM pgalloc_dma,VM pgrefill_high,VM pgrefill_normal,VM pgrefill_dma,VM pgsteal_high,VM pgsteal_normal,VM pgsteal_dma,VM pgscan_kswapd_high,VM pgscan_kswapd_normal,VM pgscan_kswapd_dma,VM pgscan_direct_high,VM pgscan_direct_normal,VM pgscan_direct_dma
2017-06-30,08:00:36,1.800,0.000,0.000,1.800,0.000,0.900,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.900,0.000,0.900,1.800,0.000,0.000,1.800,1.800,2.700,0.000,4.500,0.000,0.900,0.000,0.900,0.000,1.900,0.000,1.900,0.800,1.000,0.000,1.800,0.000,8.000,4.000,4.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.100,7.100,0.000,7.100,1.800,1.800,0.000,1.800,24.500,0.000,10.000,24.500,0.000,0.000,24.500,0.100,0.000,52335.600,-0.000,-0.000,0.000,24668.000,-0.000,-0.000,0.000,-0.000,11530.200,24259.100,-1.000,0.900,0.000,1672.100,0.000,74.400,4.000,38.000,0.000,74.600,34.900,2.900,77.000,0.000,37.800,38.000,77.000,115.000,304.900,273.000,577.900,218.300,54.800,304.900,0.000,273.000,251.000,52.100,273.000,0.000,303.100,112.400,576.100,115.000,577.900,0.000,0.000,6.900,106.900,109.300,469.300,1.000,0.000,0.000,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,4011406384097144300.000,1973866633663472640.000,2037539750433671940.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.000,0.000,0.000,8574.000,22879.000,-1.000,0.000,4.000,0.000,0.000,9684.000,8.000,0.000,31327.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9691.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:00:46,0.100,0.100,0.000,0.200,0.000,0.200,0.000,0.200,0.100,0.300,0.100,0.400,0.200,0.200,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.200,0.100,0.200,0.000,0.100,0.000,0.100,0.200,0.400,0.000,0.600,0.100,0.200,0.000,0.300,0.000,8.000,6.200,6.200,0.000,6.200,0.600,0.600,0.000,0.000,0.000,0.000,0.000,86.200,86.200,0.000,86.200,13.900,13.900,0.000,13.900,24.500,0.000,10.000,24.500,0.000,0.000,24.500,0.100,0.000,52335.600,-0.000,-0.000,0.000,24669.200,-0.000,-0.000,0.000,-0.000,11530.200,24259.200,-1.000,0.900,0.000,1672.100,0.000,32.700,6.900,24.400,1.300,37.000,15.700,9.600,40.100,1.300,25.300,24.400,40.100,64.500,197.900,181.500,379.400,100.900,85.700,197.900,1.100,186.700,121.200,82.100,181.500,1.100,203.200,62.300,389.900,64.500,379.400,2.600,2.200,16.500,167.800,48.400,222.100,1.000,0.000,1104.100,-1.000,-1.000,-1.000,0.100,-1.000,-1.000,-1.000,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,0.075,0.000,0.000,14646820.000,14599088.000,972.000,14634568.000,1440.000,0.000,0.000,0.113,0.050,0.062,0.000,43668.000,7744.000,972.000,25100.000,1596.000,13.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188,0.125,0.062,0.000,14690488.000,14606832.000,1944.000,14659668.000,3036.000,13.000,0.000,2.000,22.000,0.000,0.000,8574.000,22900.000,-1.000,0.000,864.000,0.000,0.000,1538.000,4.000,0.000,1673.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1119.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:00:56,0.000,0.200,0.000,0.200,0.200,0.300,0.000,0.500,0.000,0.100,0.000,0.100,0.100,0.300,0.000,0.400,0.100,0.100,0.000,0.200,0.100,0.100,0.000,0.200,0.000,0.000,0.000,0.000,0.200,0.300,0.100,0.500,0.100,0.200,0.000,0.300,0.000,8.000,4.000,4.000,0.000,4.000,0.400,0.400,0.000,0.000,0.000,0.000,0.000,22.800,22.800,0.000,22.800,5.700,5.700,0.000,5.700,24.500,0.000,10.000,24.500,0.000,0.000,24.500,0.100,0.000,52335.600,-0.000,-0.000,0.000,24668.900,-0.000,-0.000,0.000,-0.000,11530.200,24259.200,-1.000,0.900,0.000,1672.100,0.000,39.900,6.700,27.000,0.000,43.800,18.700,9.400,45.900,0.000,28.100,27.000,45.900,72.900,220.500,205.100,425.600,126.900,84.300,220.500,0.000,211.200,146.200,80.300,205.100,0.000,226.600,71.900,437.800,72.900,425.600,0.000,0.000,16.100,164.600,58.600,273.100,1.000,0.000,1326.400,-1.000,-1.000,-1.000,2.000,-1.000,-1.000,-1.000,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.013,0.013,0.000,526376.000,5736.000,1452.000,518732.000,1436.000,0.000,0.000,,,,,,,,,,,,0.125,0.037,0.087,0.000,43668.000,7744.000,972.000,25100.000,1596.000,13.000,0.000,0.025,0.013,0.013,0.000,675636.000,17828.000,3648.000,659960.000,5672.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.025,0.013,0.013,0.000,874332.000,41292.000,30612.000,791596.000,15836.000,0.000,0.000,0.025,0.000,0.025,0.000,761120.000,14896.000,6696.000,748144.000,4392.000,83.000,0.000,,,,,,,,,,,,0.125,0.037,0.087,0.000,43668.000,7744.000,972.000,25100.000,1596.000,13.000,0.000,1.000,25.000,0.000,0.000,8574.000,22900.000,-1.000,0.000,228.000,0.000,0.000,3353.000,3.000,0.000,6092.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3325.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:01:06,0.100,0.300,0.100,0.400,0.100,0.300,0.000,0.400,0.100,0.300,0.100,0.400,0.300,0.200,0.100,0.500,0.000,0.100,0.000,0.100,0.200,0.300,0.000,0.500,0.100,0.000,0.000,0.100,0.100,0.500,0.100,0.600,0.100,0.300,0.000,0.400,0.000,8.000,4.700,4.700,0.000,4.700,0.600,0.600,0.000,0.000,0.000,0.000,0.000,28.800,28.800,0.000,28.800,6.100,6.100,0.000,6.100,24.500,0.000,10.000,24.500,0.000,0.000,24.500,0.100,0.000,52335.600,-0.000,-0.000,0.000,24671.400,-0.000,-0.000,0.000,-0.000,11530.300,24259.300,-1.000,0.900,0.000,1672.100,0.000,117.300,6.900,55.200,0.900,117.300,46.600,9.700,124.000,0.900,56.300,55.200,124.000,179.200,529.900,497.900,1027.800,418.100,85.900,529.900,0.800,504.100,454.300,81.700,497.900,0.800,536.000,173.600,1040.100,179.200,1027.800,1.800,1.600,16.600,167.600,163.900,872.400,1.000,0.000,1246.100,-1.000,-1.000,-1.000,1.900,-1.000,-1.000,-1.000,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.013,0.013,0.000,854864.000,4708.000,204.000,738068.000,2816.000,32.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150,0.050,0.100,0.000,14646820.000,14599088.000,972.000,14634568.000,1440.000,0.000,0.000,0.100,0.025,0.075,0.000,43668.000,7744.000,972.000,25100.000,1596.000,14.000,0.000,,,,,,,,,,,,0.025,0.025,0.000,0.000,4368.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,0.025,0.000,0.025,0.000,874332.000,41292.000,30612.000,791596.000,15836.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.250,0.075,0.175,0.000,14690488.000,14606832.000,1944.000,14659668.000,3036.000,14.000,0.000,2.000,19.000,2.000,0.000,8574.000,22901.000,-1.000,0.000,288.000,0.000,0.000,4247.000,9.000,0.000,8040.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3393.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:01:16,0.100,0.100,0.000,0.200,0.100,0.100,0.100,0.200,0.100,0.100,0.000,0.200,0.100,0.300,0.000,0.400,0.000,0.100,0.000,0.100,0.000,0.100,0.100,0.100,0.100,0.100,0.000,0.200,0.200,0.200,0.000,0.400,0.100,0.200,0.000,0.300,0.000,8.000,5.100,5.100,0.000,5.100,0.500,0.500,0.000,0.000,0.000,0.000,0.000,31.600,31.600,0.000,31.600,6.200,6.200,0.000,6.200,24.500,0.000,10.000,24.500,0.000,0.000,24.500,0.100,0.000,52335.600,-0.000,-0.000,0.000,24670.000,-0.000,-0.000,0.000,-0.000,11530.300,24259.300,-1.000,0.900,0.000,1672.100,0.000,43.100,6.600,29.000,0.000,46.800,20.900,9.200,48.700,0.000,30.100,29.000,48.700,77.700,227.900,208.600,436.500,132.700,82.400,227.900,0.000,215.100,155.500,78.700,208.600,0.000,234.300,76.900,449.400,77.700,436.500,0.000,0.000,15.800,161.100,64.000,288.200,1.000,0.000,1325.800,-1.000,-1.000,-1.000,2.000,-1.000,-1.000,-1.000,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,14646820.000,14599088.000,972.000,14634568.000,1440.000,0.000,0.000,0.125,0.050,0.075,0.000,43668.000,7744.000,972.000,25100.000,1596.000,13.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.013,0.025,0.000,874332.000,41292.000,30612.000,791596.000,15836.000,0.000,0.000,0.025,0.013,0.013,0.000,761120.000,14896.000,6696.000,748144.000,4392.000,77.000,0.000,,,,,,,,,,,,0.150,0.050,0.100,0.000,14690488.000,14606832.000,1944.000,14659668.000,3036.000,13.000,0.000,2.000,7.000,0.000,0.000,8574.000,22901.000,-1.000,0.000,316.000,0.000,0.000,2771.000,2.000,0.000,5987.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3493.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:01:26,0.300,0.200,0.000,0.500,0.400,0.400,0.000,0.800,0.300,0.700,0.000,1.000,0.200,0.300,0.100,0.500,1.100,1.500,0.000,2.600,0.300,0.600,0.000,0.900,0.100,0.100,0.000,0.200,0.600,0.500,0.100,1.100,0.400,0.500,0.000,0.900,0.000,8.000,4.600,4.600,0.000,4.600,0.800,0.800,0.000,0.000,0.000,0.000,0.000,39.600,39.600,0.000,39.600,8.700,8.700,0.000,8.700,24.500,0.000,10.000,24.500,0.000,0.000,24.500,0.100,0.000,52335.600,-0.000,-0.000,0.000,24669.400,-0.000,-0.000,0.000,-0.000,11530.300,24259.900,-1.000,0.900,0.000,1672.100,0.000,48.500,6.500,34.300,1.300,51.900,23.400,8.900,55.500,1.300,32.300,34.300,55.500,89.800,249.000,227.700,476.700,149.600,81.900,249.000,1.100,231.500,174.800,77.700,227.700,1.100,252.500,84.200,484.000,89.800,476.700,2.600,2.200,15.400,159.600,71.900,324.400,2.000,0.000,1359.100,-1.000,-1.000,-1.000,9.100,-1.000,-1.000,-1.000,,,,,,,,,,,,0.037,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,854864.000,4708.000,204.000,738068.000,2816.000,32.000,0.000,,,,,,,,,,,,0.050,0.025,0.025,0.000,110652.000,42992.000,252.000,760.000,42560.000,111.000,0.000,,,,,,,,,,,,0.087,0.000,0.087,0.000,14646820.000,14599088.000,972.000,14634568.000,1440.000,0.000,0.000,0.100,0.037,0.062,0.000,43668.000,7744.000,972.000,25100.000,1596.000,13.000,0.000,,,,,,,,,,,,0.075,0.062,0.013,0.000,4368.000,588.000,20.000,380.000,496.000,0.000,0.000,0.025,0.013,0.013,0.000,693636.000,32448.000,500.000,221704.000,29728.000,1.000,0.000,0.025,0.013,0.013,0.000,874332.000,41276.000,30612.000,791596.000,15836.000,0.000,0.000,,,,,,,,,,,,0.113,0.037,0.075,0.000,217200.000,13436.000,4.000,8760.000,4096.000,1727.000,0.000,0.188,0.037,0.150,0.000,14690488.000,14606832.000,1944.000,14659668.000,3036.000,13.000,0.000,2.000,13.000,41.000,0.000,8565.000,22924.000,-1.000,0.000,396.000,0.000,0.000,76351.000,73.000,0.000,149113.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69120.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:01:36,0.100,0.200,0.000,0.300,0.100,0.100,0.000,0.200,0.100,0.100,0.000,0.200,0.100,0.200,0.200,0.300,0.100,0.000,0.000,0.100,0.100,0.200,0.000,0.300,0.000,0.000,0.000,0.000,0.200,0.300,0.000,0.500,0.100,0.200,0.000,0.300,0.000,8.000,4.900,4.900,0.000,4.900,0.500,0.500,0.000,0.000,0.000,0.000,0.000,28.400,28.400,0.000,28.400,5.800,5.800,0.000,5.800,24.500,0.000,10.000,24.500,0.000,0.000,24.500,0.100,0.000,52335.600,-0.000,-0.000,0.000,24668.300,-0.000,-0.000,0.000,-0.000,11530.300,24259.300,-1.000,0.900,0.000,1672.100,0.000,59.900,6.600,37.800,0.000,62.800,29.400,9.400,65.800,0.000,38.800,37.800,65.800,103.600,286.700,262.400,549.100,185.700,82.200,286.700,0.000,268.000,213.300,78.900,262.400,0.000,292.300,101.600,560.300,103.600,549.100,0.000,0.000,16.000,161.100,89.300,399.000,1.000,0.000,1378.300,-1.000,-1.000,-1.000,2.000,-1.000,-1.000,-1.000,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.087,0.037,0.000,14646820.000,14599088.000,972.000,14634568.000,1440.000,0.000,0.000,0.125,0.025,0.100,0.000,43668.000,7744.000,972.000,25100.000,1596.000,14.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.013,0.013,0.000,761120.000,14896.000,6696.000,748144.000,4392.000,78.000,0.000,,,,,,,,,,,,0.250,0.112,0.138,0.000,14690488.000,14606832.000,1944.000,14659668.000,3036.000,14.000,0.000,2.000,10.000,0.000,0.000,8574.000,22924.000,-1.000,0.000,284.000,0.000,0.000,2985.000,5.000,0.000,6016.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3112.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:01:46,0.200,0.300,0.000,0.500,0.100,0.200,0.100,0.300,0.000,0.200,0.000,0.200,0.100,0.100,0.000,0.200,0.000,0.000,0.000,0.000,0.100,0.100,0.000,0.200,0.000,0.000,0.000,0.000,0.100,0.200,0.100,0.300,0.100,0.100,0.000,0.200,0.000,8.000,6.300,6.300,0.000,6.300,0.500,0.500,0.000,0.000,0.000,0.000,0.000,77.600,77.600,0.000,77.600,12.400,12.400,0.000,12.400,24.500,0.000,10.000,24.500,0.000,0.000,24.500,0.100,0.000,52335.600,-0.000,-0.000,0.000,24669.000,-0.000,-0.000,0.000,-0.000,11530.300,24259.300,-1.000,0.900,0.000,1672.100,0.000,62.100,6.400,37.200,0.900,64.800,29.600,8.600,68.400,0.900,38.200,37.200,68.400,105.600,286.200,263.200,549.400,188.900,80.100,286.200,0.800,269.000,216.200,76.000,263.200,0.800,292.200,103.000,561.200,105.600,549.400,1.800,1.600,15.000,156.100,91.700,405.100,1.000,0.000,1151.500,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.000,0.037,0.000,14646820.000,14599088.000,972.000,14634568.000,1440.000,0.000,0.000,0.100,0.013,0.087,0.000,43668.000,7744.000,972.000,25100.000,1596.000,11.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.013,0.013,0.000,874332.000,41276.000,30612.000,791596.000,15836.000,0.000,0.000,0.025,0.013,0.013,0.000,761120.000,14896.000,6696.000,748144.000,4392.000,6.000,0.000,,,,,,,,,,,,0.138,0.013,0.125,0.000,14690488.000,14606832.000,1944.000,14659668.000,3036.000,11.000,0.000,2.000,13.000,0.000,0.000,8574.000,22924.000,-1.000,0.000,776.000,0.000,0.000,1413.000,3.000,0.000,670.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1278.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
