Date,Time,CPU001 User%,CPU001 Sys%,CPU001 Wait%,CPU001 CPU%,CPU002 User%,CPU002 Sys%,CPU002 Wait%,CPU002 CPU%,CPU_ALL User%,CPU_ALL Sys%,CPU_ALL Wait%,CPU_ALL CPU%,CPU_ALL Busy,CPU_ALL CPUs,DISKBSIZE sda,DISKBSIZE sda1,DISKBSIZE Total,DISKBUSY sda,DISKBUSY sda1,DISKREAD sda,DISKREAD sda1,DISKREAD Total,DISKWRITE sda,DISKWRITE sda1,DISKWRITE Total,DISKXFER sda,DISKXFER sda1,DISKXFER Total,JFSFILE /,JFSFILE /dev,JFSFILE /run,JFSFILE /,JFSFILE /dev/mqueue,JFSFILE /dev/hugepages,JFSFILE /run/user/0,MEM memtotal,MEM hightotal,MEM lowtotal,MEM swaptotal,MEM memfree,MEM highfree,MEM lowfree,MEM swapfree,MEM memshared,MEM cached,MEM active,MEM bigfree,MEM buffers,MEM swapcached,MEM inactive,MEM swapused,NET eth0-read-KB/s,NET lo-read-KB/s,NET eth0-write-KB/s,NET lo-write-KB/s,NETETOTAL total-read-KB/s,NETETOTAL total-write-KB/s,NETETOTAL total-KB/s,NETETOTAL total-read-packets/s,NETETOTAL total-write-packets/s,NETETOTAL total-packets/s,NETPACKET eth0-reads/s,NETPACKET lo-reads/s,NETPACKET eth0-writes/s,NETPACKET lo-writes/s,NETTOTAL eth0-KB/s,NETTOTAL eth0-packets/s,NETTOTAL lo-KB/s,NETTOTAL lo-packets/s,PROC Runnable,PROC Blocked,PROC pswitch,PROC syscall,PROC read,PROC write,PROC fork,PROC exec,PROC sem,PROC msg,rightlink (1120) %CPU,rightlink (1120) %Usr,rightlink (1120) %Sys,rightlink (1120) %Wait,rightlink (1120) Size,rightlink (1120) ResSet,rightlink (1120) ResText,rightlink (1120) ResData,rightlink (1120) ShdLib,rightlink (1120) MinorFault,rightlink (1120) MajorFault,collectd (1658) %CPU,collectd (1658) %Usr,collectd (1658) %Sys,collectd (1658) %Wait,collectd (1658) Size,collectd (1658) ResSet,collectd (1658) ResText,collectd (1658) ResData,collectd (1658) ShdLib,collectd (1658) MinorFault,collectd (1658) MajorFault,nod (2555) %CPU,nod (2555) %Usr,nod (2555) %Sys,nod (2555) %Wait,nod (2555) Size,nod (2555) ResSet,nod (2555) ResText,nod (2555) ResData,nod (2555) ShdLib,nod (2555) MinorFault,nod (2555) MajorFault,kworker/u4:0 (6) %CPU,kworker/u4:0 (6) %Usr,kworker/u4:0 (6) %Sys,kworker/u4:0 (6) %Wait,kworker/u4:0 (6) Size,kworker/u4:0 (6) ResSet,kworker/u4:0 (6) ResText,kworker/u4:0 (6) ResData,kworker/u4:0 (6) ShdLib,kworker/u4:0 (6) MinorFault,kworker/u4:0 (6) MajorFault,VM nr_dirty,VM nr_writeback,VM nr_unstable,VM nr_page_table_pages,VM nr_mapped,VM nr_slab,VM pgpgin,VM pgpgout,VM pswpin,VM pswpout,VM pgfree,VM pgactivate,VM pgdeactivate,VM pgfault,VM pgmajfault,VM pginodesteal,VM slabs_scanned,VM kswapd_steal,VM kswapd_inodesteal,VM pageoutrun,VM allocstall,VM pgrotated,VM pgalloc_high,VM pgalloc_normal,VM pgalloc_dma,VM pgrefill_high,VM pgrefill_normal,VM pgrefill_dma,VM pgsteal_high,VM pgsteal_normal,VM pgsteal_dma,VM pgscan_kswapd_high,VM pgscan_kswapd_normal,VM pgscan_kswapd_dma,VM pgscan_direct_high,VM pgscan_direct_normal,VM pgscan_direct_dma
2017-06-30,08:02:14,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.100,0.100,0.000,0.000,0.100,0.000,2.000,6.300,6.300,6.300,0.200,0.200,0.000,0.000,0.000,4.400,4.400,4.400,0.700,0.700,0.700,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6553.400,-0.000,-0.000,0.000,-0.000,574.000,484.400,-1.000,0.800,0.000,255.400,0.000,0.400,0.000,0.200,0.000,0.400,0.200,0.600,2.800,2.800,5.600,2.800,0.000,2.800,0.000,0.600,5.600,0.000,0.000,1.000,0.000,81.800,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,4.000,0.000,0.000,176.000,1.000,0.000,154.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,199.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:02:24,0.000,0.100,0.000,0.100,0.100,0.000,0.000,0.100,0.100,0.100,0.000,0.200,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6553.200,-0.000,-0.000,0.000,-0.000,574.000,484.600,-1.000,0.800,0.000,255.400,0.000,0.600,0.400,0.900,0.400,0.600,0.900,1.500,3.600,3.600,7.200,3.600,0.400,3.600,0.400,1.500,7.200,0.800,0.800,1.000,0.000,97.300,-1.000,-1.000,-1.000,0.300,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,441.000,0.000,0.000,347.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:02:34,0.100,0.000,0.000,0.100,0.000,0.100,0.000,0.100,0.100,0.000,0.000,0.100,0.000,2.000,8.000,8.000,8.000,0.100,0.100,0.000,0.000,0.000,0.800,0.800,0.800,0.100,0.100,0.100,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6552.800,-0.000,-0.000,0.000,-0.000,574.000,485.000,-1.000,0.800,0.000,255.400,0.000,0.600,0.000,0.200,0.000,0.600,0.200,0.800,3.200,3.200,6.400,3.200,0.000,3.200,0.000,0.800,6.400,0.000,0.000,1.000,0.000,85.700,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,8.000,0.000,0.000,182.000,0.000,0.000,211.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:02:44,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.100,0.000,0.100,0.000,0.100,0.000,2.000,4.000,4.000,4.000,0.000,0.000,0.000,0.000,0.000,0.400,0.400,0.400,0.100,0.100,0.100,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6552.900,-0.000,-0.000,0.000,-0.000,574.000,485.200,-1.000,0.800,0.000,255.400,0.000,0.500,0.400,0.800,0.400,0.500,0.800,1.300,3.200,3.100,6.300,3.200,0.400,3.100,0.400,1.300,6.300,0.800,0.800,1.000,0.000,95.400,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,4.000,0.000,0.000,430.000,0.000,0.000,341.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:02:54,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.100,0.100,0.000,0.000,0.100,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6552.900,-0.000,-0.000,0.000,-0.000,574.000,485.400,-1.000,0.800,0.000,255.400,0.000,3.300,0.000,0.300,0.000,3.300,0.300,3.600,3.900,4.000,7.900,3.900,0.000,4.000,0.000,3.600,7.900,0.000,0.000,1.000,0.000,82.500,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,191.000,0.000,0.000,153.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:03:04,0.100,0.100,0.000,0.200,0.200,0.100,0.000,0.300,0.100,0.100,0.000,0.200,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6545.900,-0.000,-0.000,0.000,-0.000,574.000,485.100,-1.000,0.800,0.000,255.400,0.000,2.400,0.900,1.900,0.900,2.400,1.900,4.300,11.900,11.800,23.700,11.900,0.800,11.800,0.800,4.300,23.700,1.800,1.600,1.000,0.000,120.300,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,1180388.000,65384.000,24312.000,1127596.000,12852.000,13.000,0.000,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,778.000,0.000,0.000,485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2158.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:03:14,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.100,0.000,0.200,0.000,2.000,6.000,6.000,6.000,0.300,0.300,0.000,0.000,0.000,1.200,1.200,1.200,0.200,0.200,0.200,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6545.900,-0.000,-0.000,0.000,-0.000,574.000,485.300,-1.000,0.800,0.000,255.400,0.000,0.400,0.000,0.200,0.000,0.400,0.200,0.600,2.800,2.800,5.600,2.800,0.000,2.800,0.000,0.600,5.600,0.000,0.000,1.000,0.000,81.800,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,12.000,0.000,0.000,176.000,0.000,0.000,154.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:03:24,0.000,0.100,0.000,0.100,0.100,0.100,0.000,0.200,0.100,0.100,0.000,0.200,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6545.600,-0.000,-0.000,0.000,-0.000,574.000,485.500,-1.000,0.800,0.000,255.400,0.000,0.500,0.400,0.800,0.400,0.500,0.800,1.300,3.200,3.200,6.400,3.200,0.400,3.200,0.400,1.300,6.400,0.800,0.800,1.000,0.000,97.400,-1.000,-1.000,-1.000,0.300,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,435.000,1.000,0.000,342.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,194.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:03:34,0.100,0.000,0.000,0.100,0.000,0.100,0.000,0.100,0.100,0.100,0.000,0.200,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6545.400,-0.000,-0.000,0.000,-0.000,574.000,485.900,-1.000,0.800,0.000,255.400,0.000,0.500,0.000,0.200,0.000,0.500,0.200,0.700,3.000,3.000,6.000,3.000,0.000,3.000,0.000,0.700,6.000,0.000,0.000,1.000,0.000,84.400,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,1180388.000,65912.000,24312.000,1127596.000,12852.000,4.000,0.000,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,180.000,0.000,0.000,207.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:03:44,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.100,0.100,0.100,0.000,0.200,0.000,2.000,5.300,5.300,5.300,0.200,0.200,0.000,0.000,0.000,1.600,1.600,1.600,0.300,0.300,0.300,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6545.900,-0.000,-0.000,0.000,-0.000,574.000,485.100,-1.000,0.800,0.000,255.400,0.000,0.400,0.400,0.800,0.400,0.400,0.800,1.200,2.900,2.900,5.800,2.900,0.400,2.900,0.400,1.200,5.800,0.800,0.800,1.000,0.000,100.500,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,16.000,0.000,0.000,691.000,0.000,0.000,350.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:03:54,0.100,0.000,0.000,0.100,0.100,0.100,0.000,0.200,0.100,0.000,0.000,0.100,0.000,2.000,4.000,4.000,4.000,0.000,0.000,0.000,0.000,0.000,0.400,0.400,0.400,0.100,0.100,0.100,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6546.800,-0.000,-0.000,0.000,-0.000,574.000,484.400,-1.000,0.800,0.000,255.400,0.000,3.400,0.000,0.400,0.000,3.400,0.400,3.800,4.500,4.600,9.100,4.500,0.000,4.600,0.000,3.800,9.100,0.000,0.000,1.000,0.000,83.600,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,4.000,0.000,0.000,457.000,0.000,0.000,164.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:04:04,0.100,0.100,0.000,0.200,0.100,0.000,0.000,0.100,0.100,0.100,0.000,0.200,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6546.600,-0.000,-0.000,0.000,-0.000,574.000,485.100,-1.000,0.800,0.000,255.400,0.000,2.500,0.400,1.500,0.400,2.500,1.500,4.000,12.200,12.200,24.400,12.200,0.400,12.200,0.400,4.000,24.400,0.800,0.800,1.000,0.000,125.000,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,0.100,0.100,0.000,0.000,1180388.000,65664.000,24312.000,1127596.000,12852.000,12.000,0.000,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,521.000,0.000,0.000,489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,108.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:04:14,0.000,0.000,0.000,0.000,0.100,0.100,0.000,0.200,0.000,0.000,0.000,0.000,0.000,2.000,4.000,4.000,4.000,0.200,0.200,0.000,0.000,0.000,0.400,0.400,0.400,0.100,0.100,0.100,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6546.800,-0.000,-0.000,0.000,-0.000,574.000,485.300,-1.000,0.800,0.000,255.400,0.000,0.400,0.000,0.200,0.000,0.400,0.200,0.600,2.800,2.800,5.600,2.800,0.000,2.800,0.000,0.600,5.600,0.000,0.000,1.000,0.000,81.700,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,4.000,0.000,0.000,176.000,0.000,0.000,157.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,202.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:04:24,0.100,0.000,0.000,0.100,0.000,0.100,0.000,0.100,0.100,0.000,0.000,0.100,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6547.500,-0.000,-0.000,0.000,-0.000,574.000,484.500,-1.000,0.800,0.000,255.400,0.000,0.300,0.400,0.700,0.400,0.300,0.700,1.000,2.000,2.000,4.000,2.000,0.400,2.000,0.400,1.000,4.000,0.800,0.800,1.000,0.000,95.200,-1.000,-1.000,-1.000,0.300,-1.000,-1.000,-1.000,,,,,,,,,,,,0.100,0.050,0.050,0.000,854828.000,4452.000,204.000,738064.000,2872.000,18.000,0.000,,,,,,,,,,,,,,,,,,,,,,,2.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,685.000,0.000,0.000,343.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,463.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:04:34,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.100,0.100,0.000,0.000,0.100,0.000,2.000,8.000,8.000,8.000,0.300,0.200,0.000,0.000,0.000,0.800,0.800,0.800,0.100,0.100,0.100,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6547.500,-0.000,-0.000,0.000,-0.000,574.000,484.900,-1.000,0.800,0.000,255.400,0.000,0.200,0.000,0.100,0.000,0.200,0.100,0.300,1.400,1.400,2.800,1.400,0.000,1.400,0.000,0.300,2.800,0.000,0.000,1.000,0.000,80.900,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,8.000,0.000,0.000,163.000,1.000,0.000,193.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,238.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:04:44,0.100,0.000,0.000,0.100,0.100,0.100,0.000,0.200,0.100,0.100,0.000,0.200,0.000,2.000,4.000,4.000,4.000,0.200,0.300,0.000,0.000,0.000,0.400,0.400,0.400,0.100,0.100,0.100,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6547.600,-0.000,-0.000,0.000,-0.000,574.000,485.000,-1.000,0.800,0.000,255.400,0.000,0.400,0.400,0.800,0.400,0.400,0.800,1.200,2.600,2.600,5.200,2.600,0.400,2.600,0.400,1.200,5.200,0.800,0.800,1.000,0.000,93.300,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,4.000,0.000,0.000,426.000,0.000,0.000,336.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:04:54,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.100,0.100,0.000,0.000,0.100,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6547.600,-0.000,-0.000,0.000,-0.000,574.000,485.200,-1.000,0.800,0.000,255.400,0.000,3.300,0.000,0.400,0.000,3.300,0.400,3.700,4.000,4.100,8.100,4.000,0.000,4.100,0.000,3.700,8.100,0.000,0.000,1.000,0.000,82.500,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,191.000,0.000,0.000,153.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,198.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:05:04,0.100,0.100,0.000,0.200,0.100,0.000,0.000,0.100,0.100,0.100,0.000,0.200,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6547.400,-0.000,-0.000,0.000,-0.000,574.000,485.900,-1.000,0.800,0.000,255.400,0.000,2.400,0.400,1.400,0.400,2.400,1.400,3.800,12.400,12.400,24.800,12.400,0.400,12.400,0.400,3.800,24.800,0.800,0.800,1.000,0.000,123.500,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,0.100,0.100,0.000,0.000,1180388.000,65940.000,24312.000,1127596.000,12852.000,12.000,0.000,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,530.000,0.000,0.000,481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,601.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:05:14,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.100,0.100,0.100,0.000,0.200,0.000,2.000,5.000,5.000,5.000,0.200,0.200,0.000,0.000,0.000,2.000,2.000,2.000,0.400,0.400,0.400,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6547.800,-0.000,-0.000,0.000,-0.000,574.000,485.200,-1.000,0.800,0.000,255.400,0.000,0.500,0.000,0.200,0.000,0.500,0.200,0.700,3.000,3.000,6.000,3.000,0.000,3.000,0.000,0.700,6.000,0.000,0.000,1.000,0.000,83.600,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,20.000,0.000,0.000,441.000,0.000,0.000,165.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,212.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:05:24,0.100,0.000,0.000,0.100,0.100,0.000,0.000,0.100,0.100,0.100,0.000,0.200,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6547.800,-0.000,-0.000,0.000,-0.000,574.000,485.400,-1.000,0.800,0.000,255.400,0.000,0.600,0.400,0.900,0.400,0.600,0.900,1.500,3.800,3.800,7.600,3.800,0.400,3.800,0.400,1.500,7.600,0.800,0.800,1.000,0.000,95.700,-1.000,-1.000,-1.000,0.300,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,1180388.000,65424.000,24312.000,1127596.000,12852.000,4.000,0.000,,,,,,,,,,,,2.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,436.000,0.000,0.000,341.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,86.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:05:34,0.100,0.000,0.000,0.100,0.100,0.100,0.000,0.200,0.100,0.000,0.000,0.100,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6548.500,-0.000,-0.000,0.000,-0.000,574.000,484.800,-1.000,0.800,0.000,255.400,0.000,0.400,0.000,0.200,0.000,0.400,0.200,0.600,2.500,2.500,5.000,2.500,0.000,2.500,0.000,0.600,5.000,0.000,0.000,1.000,0.000,84.000,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,433.000,1.000,0.000,213.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:05:44,0.000,0.100,0.000,0.100,0.100,0.000,0.000,0.100,0.100,0.100,0.000,0.200,0.000,2.000,5.800,5.800,5.800,0.200,0.200,0.000,0.000,0.000,5.200,5.200,5.200,0.900,0.900,0.900,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6548.400,-0.000,-0.000,0.000,-0.000,574.000,485.000,-1.000,0.800,0.000,255.400,0.000,0.500,0.400,0.800,0.400,0.500,0.800,1.300,3.200,3.200,6.400,3.200,0.400,3.200,0.400,1.300,6.400,0.800,0.800,1.000,0.000,98.300,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,52.000,0.000,0.000,427.000,0.000,0.000,340.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
